% Station_Name Lauzon;;;;;
% Station_Number 3250;;;;;
% Latitude_Decimal_Degrees 46.8325;;;;;
% Longitude_Decimal_Degrees 71.157833;;;;;
% Datum CD;;;;;
% Time_Zone EST;;;;;
% SLEV=Observed Water Level;;;;;
% Obs_date SLEV(metres);;;;;
2000;1;1;0;0;0.792
2000;1;1;1;0;1.452
2000;1;1;2;0;1.862
2000;1;1;3;0;1.672
2000;1;1;4;0;1.002
2000;1;1;5;0;0.462
2000;1;1;6;0;-0.088
2000;1;1;7;0;-0.668
2000;1;1;8;0;-1.208
2000;1;1;9;0;-1.628
2000;1;1;10;0;-1.708
2000;1;1;11;0;-0.638
2000;1;1;12;0;0.452
2000;1;1;13;0;1.212
2000;1;1;14;0;1.802
2000;1;1;15;0;2.052
2000;1;1;16;0;1.682
2000;1;1;17;0;1.002
2000;1;1;18;0;0.422
2000;1;1;19;0;-0.188
2000;1;1;20;0;-0.768
2000;1;1;21;0;-1.308
2000;1;1;22;0;-1.688
2000;1;1;23;0;-1.498
2000;1;2;0;0;-0.388
2000;1;2;1;0;0.562
2000;1;2;2;0;1.152
2000;1;2;3;0;1.552
2000;1;2;4;0;1.502
2000;1;2;5;0;0.892
2000;1;2;6;0;0.332
2000;1;2;7;0;-0.228
2000;1;2;8;0;-0.788
2000;1;2;9;0;-1.278
2000;1;2;10;0;-1.598
2000;1;2;11;0;-1.218
2000;1;2;12;0;-0.008
2000;1;2;13;0;0.982
2000;1;2;14;0;1.742
2000;1;2;15;0;2.412
2000;1;2;16;0;2.652
2000;1;2;17;0;2.132
2000;1;2;18;0;1.412
2000;1;2;19;0;0.882
2000;1;2;20;0;0.262
2000;1;2;21;0;-0.288
2000;1;2;22;0;-0.778
2000;1;2;23;0;-1.138
2000;1;3;0;0;-0.848
2000;1;3;1;0;0.302
2000;1;3;2;0;1.262
2000;1;3;3;0;1.902
2000;1;3;4;0;2.322
2000;1;3;5;0;2.292
2000;1;3;6;0;1.612
2000;1;3;7;0;0.992
2000;1;3;8;0;0.462
2000;1;3;9;0;-0.138
2000;1;3;10;0;-0.688
2000;1;3;11;0;-1.038
2000;1;3;12;0;-0.508
2000;1;3;13;0;0.722
2000;1;3;14;0;1.682
2000;1;3;15;0;2.362
2000;1;3;16;0;2.762
2000;1;3;17;0;2.542
2000;1;3;18;0;1.702
2000;1;3;19;0;1.062
2000;1;3;20;0;0.412
2000;1;3;21;0;-0.248
2000;1;3;22;0;-0.838
2000;1;3;23;0;-1.368
2000;1;4;0;0;-1.778
2000;1;4;1;0;-1.548
2000;1;4;2;0;-0.368
2000;1;4;3;0;0.472
2000;1;4;4;0;0.942
2000;1;4;5;0;1.082
2000;1;4;6;0;1.222
2000;1;4;7;0;0.872
2000;1;4;8;0;0.252
2000;1;4;9;0;-0.318
2000;1;4;10;0;-0.848
2000;1;4;11;0;-1.258
2000;1;4;12;0;-1.258
2000;1;4;13;0;-0.048
2000;1;4;14;0;1.142
2000;1;4;15;0;2.132
2000;1;4;16;0;3.072
2000;1;4;17;0;3.632
2000;1;4;18;0;3.362
2000;1;4;19;0;2.432
2000;1;4;20;0;1.712
2000;1;4;21;0;0.962
2000;1;4;22;0;0.232
2000;1;4;23;0;-0.418
2000;1;5;0;0;-0.968
2000;1;5;1;0;-1.318
2000;1;5;2;0;-0.818
2000;1;5;3;0;0.462
2000;1;5;4;0;1.102
2000;1;5;5;0;1.532
2000;1;5;6;0;1.682
2000;1;5;7;0;1.632
2000;1;5;8;0;0.672
2000;1;5;9;0;0.102
2000;1;5;10;0;-0.528
2000;1;5;11;0;-1.088
2000;1;5;12;0;-1.568
2000;1;5;13;0;-1.908
2000;1;5;14;0;-1.118
2000;1;5;15;0;0.102
2000;1;5;16;0;1.132
2000;1;5;17;0;1.882
2000;1;5;18;0;2.352
2000;1;5;19;0;1.972
2000;1;5;20;0;1.082
2000;1;5;21;0;0.502
2000;1;5;22;0;-0.118
2000;1;5;23;0;-0.748
2000;1;6;0;0;-1.318
2000;1;6;1;0;-1.808
2000;1;6;2;0;-2.078
2000;1;6;3;0;-1.028
2000;1;6;4;0;0.132
2000;1;6;5;0;0.972
2000;1;6;6;0;1.572
2000;1;6;7;0;1.632
2000;1;6;8;0;0.982
2000;1;6;9;0;0.352
2000;1;6;10;0;-0.208
2000;1;6;11;0;-0.798
2000;1;6;12;0;-1.338
2000;1;6;13;0;-1.768
2000;1;6;14;0;-1.538
2000;1;6;15;0;-0.098
2000;1;6;16;0;1.052
2000;1;6;17;0;2.012
2000;1;6;18;0;2.762
2000;1;6;19;0;2.832
2000;1;6;20;0;1.962
2000;1;6;21;0;1.122
2000;1;6;22;0;0.512
2000;1;6;23;0;-0.148
2000;1;7;0;0;-0.758
2000;1;7;1;0;-1.298
2000;1;7;2;0;-1.718
2000;1;7;3;0;-1.298
2000;1;7;4;0;0.122
2000;1;7;5;0;1.162
2000;1;7;6;0;1.862
2000;1;7;7;0;2.182
2000;1;7;8;0;1.632
2000;1;7;9;0;0.812
2000;1;7;10;0;0.262
2000;1;7;11;0;-0.338
2000;1;7;12;0;-0.918
2000;1;7;13;0;-1.438
2000;1;7;14;0;-1.818
2000;1;7;15;0;-1.068
2000;1;7;16;0;0.362
2000;1;7;17;0;1.472
2000;1;7;18;0;2.342
2000;1;7;19;0;2.832
2000;1;7;20;0;2.442
2000;1;7;21;0;1.422
2000;1;7;22;0;0.762
2000;1;7;23;0;0.122
2000;1;8;0;0;-0.528
2000;1;8;1;0;-1.128
2000;1;8;2;0;-1.638
2000;1;8;3;0;-1.878
2000;1;8;4;0;-0.588
2000;1;8;5;0;0.662
2000;1;8;6;0;1.572
2000;1;8;7;0;2.162
2000;1;8;8;0;2.222
2000;1;8;9;0;1.412
2000;1;8;10;0;0.682
2000;1;8;11;0;0.082
2000;1;8;12;0;-0.548
2000;1;8;13;0;-1.128
2000;1;8;14;0;-1.628
2000;1;8;15;0;-1.798
2000;1;8;16;0;-0.408
2000;1;8;17;0;0.812
2000;1;8;18;0;1.742
2000;1;8;19;0;2.422
2000;1;8;20;0;2.602
2000;1;8;21;0;1.812
2000;1;8;22;0;0.952
2000;1;8;23;0;0.352
2000;1;9;0;0;-0.298
2000;1;9;1;0;-0.908
2000;1;9;2;0;-1.458
2000;1;9;3;0;-1.888
2000;1;9;4;0;-1.448
2000;1;9;5;0;0.012
2000;1;9;6;0;1.112
2000;1;9;7;0;1.922
2000;1;9;8;0;2.392
2000;1;9;9;0;2.122
2000;1;9;10;0;1.252
2000;1;9;11;0;0.672
2000;1;9;12;0;0.062
2000;1;9;13;0;-0.538
2000;1;9;14;0;-1.088
2000;1;9;15;0;-1.508
2000;1;9;16;0;-0.818
2000;1;9;17;0;0.732
2000;1;9;18;0;1.852
2000;1;9;19;0;2.672
2000;1;9;20;0;3.092
2000;1;9;21;0;2.652
2000;1;9;22;0;1.602
2000;1;9;23;0;0.952
2000;1;10;0;0;0.302
2000;1;10;1;0;-0.348
2000;1;10;2;0;-0.948
2000;1;10;3;0;-1.478
2000;1;10;4;0;-1.818
2000;1;10;5;0;-0.828
2000;1;10;6;0;0.502
2000;1;10;7;0;1.412
2000;1;10;8;0;2.052
2000;1;10;9;0;2.372
2000;1;10;10;0;1.902
2000;1;10;11;0;1.062
2000;1;10;12;0;0.522
2000;1;10;13;0;-0.068
2000;1;10;14;0;-0.638
2000;1;10;15;0;-1.128
2000;1;10;16;0;-1.248
2000;1;10;17;0;0.172
2000;1;10;18;0;1.372
2000;1;10;19;0;2.322
2000;1;10;20;0;3.092
2000;1;10;21;0;3.362
2000;1;10;22;0;2.652
2000;1;10;23;0;1.772
2000;1;11;0;0;1.242
2000;1;11;1;0;0.532
2000;1;11;2;0;-0.108
2000;1;11;3;0;-0.618
2000;1;11;4;0;-1.008
2000;1;11;5;0;-0.398
2000;1;11;6;0;0.942
2000;1;11;7;0;1.962
2000;1;11;8;0;2.712
2000;1;11;9;0;3.192
2000;1;11;10;0;2.962
2000;1;11;11;0;1.982
2000;1;11;12;0;1.342
2000;1;11;13;0;0.702
2000;1;11;14;0;0.042
2000;1;11;15;0;-0.578
2000;1;11;16;0;-1.058
2000;1;11;17;0;-0.958
2000;1;11;18;0;0.212
2000;1;11;19;0;1.282
2000;1;11;20;0;2.002
2000;1;11;21;0;2.492
2000;1;11;22;0;2.492
2000;1;11;23;0;1.782
2000;1;12;0;0;1.092
2000;1;12;1;0;0.472
2000;1;12;2;0;-0.198
2000;1;12;3;0;-0.828
2000;1;12;4;0;-1.368
2000;1;12;5;0;-1.808
2000;1;12;6;0;-1.408
2000;1;12;7;0;0.012
2000;1;12;8;0;1.072
2000;1;12;9;0;1.812
2000;1;12;10;0;2.222
2000;1;12;11;0;1.942
2000;1;12;12;0;1.102
2000;1;12;13;0;0.492
2000;1;12;14;0;-0.118
